Progress,Duration (in seconds),Finished,TA_ID,S1,S2,S3,S4,S5,S6,S7,Eng,I1,I2,I3,I4,I5,I6,I7,inst,C1,C2,C3,C4,C5,course,St_Year,St_Gender,Gender_3_TEXT,St_Race,Race_9_TEXT,Race_7_TEXT,Int'l,first_gen
100,120,1,85,6,5,5,4,4,5,5,4.857142857,6,5,5,6,4,5,6,5.285714286,4,4,4,4,4,4,1,1,,5,,,0,2
100,198,1,34,6,6,4,4,4,3,5,4.571428571,6,6,5,4,5,5,6,5.285714286,4,6,4,3,3,4,3,1,,5,,,0,2
100,246,1,32,3,5,5,4,4,4,4,4.142857143,6,5,5,5,5,6,6,5.428571429,3,4,4,5,4,4,2,1,,5,,,0,2
100,488,1,78,5,6,,4,6,6,6,5.5,6,5,4,6,5,6,6,5.428571429,2,5,3,5,5,4,1,1,,5,,,0,1
100,276,1,47,6,5,5,4,5,3,5,4.714285714,6,5,5,5,6,6,6,5.571428571,5,4,4,2,5,4,2,1,,5,,,0,2
100,169,1,11,5,5,5,5,5,5,5,5,6,6,6,6,,6,6,6,4,3,4,4,5,4,1,1,,5,,,0,2
100,261,1,40,5,5,5,5,5,5,5,5,5,4,3,4,4,4,5,4.142857143,3,5,3,5,3,3.8,2,1,,5,,,0,2
100,485,1,33,5,6,4,4,4,5,6,4.857142857,5,5,4,4,3,4,5,4.285714286,4,2,4,5,4,3.8,2,1,,5,,,0,2
100,170,1,84,4,5,4,4,4,5,5,4.428571429,5,5,4,4,4,4,5,4.428571429,3,3,5,4,4,3.8,2,1,,5,,,0,2
100,339,1,34,3,5,4,5,4,5,5,4.428571429,6,4,3,4,,5,5,4.5,3,5,3,4,4,3.8,3,1,,5,,,0,2
100,493,1,41,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4.714285714,4,3,4,4,4,3.8,2,1,,5,,,0,2
100,164,1,38,4,3,3,4,3,4,4,3.571428571,5,5,5,4,3,5,6,4.714285714,3,4,4,4,4,3.8,2,1,,5,,,0,2
100,241,1,80,6,6,5,5,4,5,5,5.142857143,5,5,5,5,,4,5,4.833333333,5,3,3,5,3,3.8,2,1,,5,,,0,2
100,261,1,60,5,4,4,5,4,4,4,4.285714286,5,5,4,5,5,5,5,4.857142857,5,4,3,4,3,3.8,4,1,,5,,,0,2
100,213,1,51,5,4,5,5,5,4,4,4.571428571,5,5,5,5,4,5,5,4.857142857,4,3,4,4,4,3.8,1,1,,5,,,0,2
100,249,1,5,5,5,4,3,4,5,6,4.571428571,6,5,5,4,4,5,5,4.857142857,3,3,4,5,4,3.8,1,1,,5,,,0,2
100,243,1,85,5,6,6,4,6,6,6,5.571428571,6,6,6,6,4,5,5,5.428571429,5,1,4,5,4,3.8,1,1,,5,,,0,2
100,172,1,55,5,2,4,5,2,4,3,3.571428571,4,4,4,2,3,4,4,3.571428571,4,3,4,4,3,3.6,1,1,,5,,,0,2
100,321,1,10,6,4,4,4,5,4,6,4.714285714,5,5,5,4,3,4,4,4.285714286,4,3,4,4,3,3.6,1,1,,5,,,0,2
100,419,1,81,4,5,5,5,5,5,5,4.857142857,5,5,5,5,,5,4,4.833333333,3,3,5,3,4,3.6,1,1,,5,,,0,2
100,261,1,83,4,4,5,5,5,4,5,4.571428571,5,5,5,5,4,5,5,4.857142857,4,3,3,5,3,3.6,1,1,,5,,,0,2
100,400,1,85,5,6,5,4,5,5,5,5,6,6,6,6,5,5,6,5.714285714,5,2,4,4,3,3.6,1,1,,5,,,0,2
100,455,1,82,5,6,4,4,5,6,5,5,5,4,4,4,4,5,6,4.571428571,4,4,3,3,,3.5,1,1,,5,,,0,2
100,318,1,20,5,5,5,5,4,2,4,4.285714286,4,4,4,3,5,3,4,3.857142857,2,2,3,5,5,3.4,1,1,,5,,,0,2
100,305,1,57,5,4,4,4,5,4,4,4.285714286,4,4,4,3,4,4,4,3.857142857,3,5,4,2,3,3.4,1,1,,5,,,0,2
100,561,1,33,6,4,5,3,4,6,6,4.857142857,6,3,2,2,4,5,5,3.857142857,3,3,4,4,3,3.4,2,1,,5,,,0,2
100,256,1,9,4,5,3,5,5,5,5,4.571428571,5,4,4,4,5,5,4,4.428571429,3,3,4,3,4,3.4,1,1,,5,,,0,2
100,194,1,85,6,5,4,5,4,5,5,4.857142857,6,5,4,4,4,5,5,4.714285714,4,3,3,3,4,3.4,1,1,,5,,,0,2
100,370,1,39,4,4,4,2,3,4,5,3.714285714,6,4,5,4,5,6,6,5.142857143,3,4,4,2,4,3.4,1,1,,5,,,0,2
100,314,1,38,4,4,3,3,4,4,4,3.714285714,6,5,5,5,4,6,6,5.285714286,3,3,3,3,5,3.4,1,1,,5,,,0,2
100,252,1,5,5,4,5,6,5,4,5,4.857142857,6,5,5,5,5,6,6,5.428571429,5,2,3,4,3,3.4,1,1,,5,,,0,2
100,403,1,85,6,5,5,5,5,4,5,5,6,5,5,6,6,5,6,5.571428571,5,2,4,5,1,3.4,1,1,,5,,,0,2
100,168,1,70,5,4,3,3,3,4,4,3.714285714,5,4,4,2,3,4,4,3.714285714,3,5,2,4,2,3.2,4,1,,5,,,0,2
100,203,1,74,6,6,4,3,4,4,4,4.428571429,4,4,4,3,3,4,4,3.714285714,3,3,2,4,4,3.2,2,1,,5,,,0,2
100,243,1,5,3,4,4,3,4,3,4,3.571428571,5,4,4,4,5,4,5,4.428571429,3,2,4,4,3,3.2,1,1,,5,,,0,2
100,333,1,29,5,5,4,5,4,3,5,4.428571429,5,4,4,5,5,5,5,4.714285714,4,2,3,4,3,3.2,2,1,,5,,,0,2
100,292,1,47,2,4,2,3,2,3,5,3,4,4,2,2,2,4,4,3.142857143,2,4,2,5,2,3,1,1,,5,,,0,1
100,326,1,30,6,4,3,3,4,3,3,3.714285714,3,4,4,2,1,4,4,3.142857143,4,2,3,3,3,3,4,1,,5,,,0,2
100,348,1,67,5,3,5,3,4,2,4,3.714285714,4,4,2,3,4,4,4,3.571428571,3,3,4,3,2,3,1,1,,5,,,0,2
100,281,1,67,5,6,4,6,2,5,5,4.714285714,5,4,5,4,3,3,4,4,4,3,3,2,3,3,1,1,,5,,,0,2
100,230,1,70,6,3,5,5,4,5,5,4.714285714,5,4,,,,4,5,4.5,,4,2,3,3,3,2,1,,5,,,0,2
100,419,1,41,5,5,4,5,4,4,4,4.428571429,5,4,4,5,,5,5,4.666666667,4,3,4,2,2,3,1,1,,5,,,0,2
100,182,1,62,4,5,,2,2,5,6,4,6,5,,5,6,5,6,5.5,2,3,2,4,4,3,4,1,,5,,,0,2
100,264,1,14,4,5,4,6,3,3,5,4.285714286,4,3,3,3,2,4,4,3.285714286,3,2,2,3,4,2.8,2,1,,5,,,0,2
100,303,1,5,4,3,4,4,5,2,2,3.428571429,5,4,3,4,3,4,5,4,4,1,3,2,4,2.8,1,1,,5,,,0,2
100,234,1,5,4,5,4,4,4,5,3,4.142857143,4,,4,,3,4,5,4,4,2,3,4,1,2.8,1,1,,5,,,0,2
100,316,1,70,5,2,3,3,4,,5,3.666666667,5,,3,,,,,4,4,2,1,4,2,2.6,2,1,,5,,,0,2
100,328,1,65,1,4,4,3,4,2,5,3.285714286,6,4,4,5,4,4,5,4.571428571,2,3,2,3,,2.5,1,1,,5,,,0,2
100,301,1,82,2,4,3,2,2,4,5,3.142857143,6,4,3,3,4,4,5,4.142857143,4,2,1,2,3,2.4,1,1,,5,,,0,2
100,184,1,41,4,3,2,2,3,3,5,3.142857143,6,4,4,4,4,4,6,4.571428571,3,3,1,2,3,2.4,2,1,,5,,,0,2
100,209,1,5,6,5,4,4,4,4,4,4.428571429,6,6,6,5,5,5,5,5.428571429,4,1,1,2,1,1.8,1,1,,5,,,0,2
100,155,1,28,5,5,2,3,4,5,6,4.285714286,6,4,5,6,5,5,5,5.142857143,2,1,2,1,2,1.6,4,1,,5,,,0,1
100,175,1,44,5,5,5,6,6,6,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,,6,1,1,,6,,,0,1
100,126,1,32,1,1,1,6,6,6,6,3.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,6,,,0,2
100,227,1,17,6,6,6,5,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,6,,,0,2
100,259,1,32,5,6,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,6,,,0,2
100,237,1,57,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,6,,,0,2
100,159,1,52,4,6,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,2,1,,6,,,0,2
100,2765,1,23,5,5,5,5,6,6,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,1,1,,6,,,0,2
100,448,1,8,4,5,5,6,6,6,6,5.428571429,6,5,5,6,6,5,6,5.571428571,6,6,6,4,6,5.6,1,1,,6,,,0,2
100,293,1,49,5,4,5,6,6,5,4,5,6,6,6,6,,6,6,6,5,6,6,6,5,5.6,1,1,,6,,,0,2
100,312,1,23,5,5,5,5,5,5,4,4.857142857,6,6,6,6,6,6,6,6,6,5,5,6,6,5.6,1,1,,6,,,0,2
100,346,1,37,6,5,5,5,6,5,6,5.428571429,6,5,6,5,5,6,6,5.571428571,6,6,6,4,5,5.4,2,1,,6,,,0,2
100,256,1,64,5,3,6,5,5,5,6,5,6,6,6,5,6,6,6,5.857142857,6,5,5,6,5,5.4,4,1,,6,,,0,2
100,162,1,46,5,5,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,5,5,5,5.4,1,1,,6,,,0,2
100,293,1,80,5,5,5,4,4,6,6,5,6,5,4,6,4,5,5,5,5,6,5,4,6,5.2,4,1,,6,,,0,2
100,273,1,18,5,4,5,5,4,5,6,4.857142857,6,6,5,6,6,6,6,5.857142857,5,4,5,6,6,5.2,2,1,,6,,,0,2
100,348,1,6,6,5,6,5,5,5,5,5.285714286,6,6,6,6,6,6,6,6,5,6,6,4,5,5.2,2,1,,6,,,1,2
100,478,1,14,5,5,5,4,5,5,5,4.857142857,6,6,6,6,6,6,6,6,5,6,4,5,6,5.2,3,1,,6,,,0,2
100,237,1,39,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,,6,,,0,1
100,212,1,42,5,4,6,5,5,3,6,4.857142857,6,6,6,6,6,6,6,6,6,4,4,5,6,5,1,1,,6,,,0,2
100,388,1,41,5,5,4,5,5,4,4,4.571428571,4,4,2,2,4,5,5,3.714285714,5,4,5,4,5,4.6,1,1,,6,,,0,2
100,329,1,42,5,4,5,4,5,4,5,4.571428571,6,5,5,5,,6,5,5.333333333,5,5,5,3,5,4.6,2,1,,6,,,0,2
100,318,1,87,5,4,4,4,5,4,5,4.428571429,5,4,,4,5,6,5,4.833333333,4,4,5,5,4,4.4,2,1,,6,,,0,2
100,474,1,86,5,5,5,5,5,5,4,4.857142857,5,4,4,5,6,5,4,4.714285714,4,4,4,5,4,4.2,1,1,,6,,,0,2
100,5872,1,54,6,5,5,5,5,4,5,5,6,5,5,5,5,5,5,5.142857143,4,4,4,4,5,4.2,2,1,,6,,,0,2
100,211,1,78,5,4,4,5,6,4,5,4.714285714,5,6,5,4,6,6,6,5.428571429,3,4,5,3,5,4,1,1,,6,,,0,2
100,262,1,24,4,6,5,3,4,6,6,4.857142857,6,5,5,4,3,5,6,4.857142857,2,3,,4,5,3.5,3,1,,6,,,0,2
100,414,1,59,6,6,6,6,6,5,6,5.857142857,6,6,6,6,5,6,6,5.857142857,6,6,6,5,6,5.8,1,1,,7,,white,0,2
100,521,1,37,5,5,6,6,6,6,6,5.714285714,6,6,6,6,5,6,6,5.857142857,5,6,4,6,5,5.2,1,1,,7,,N/A,0,1
100,169,1,50,2,5,5,5,5,5,5,4.571428571,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,,7,,south asian,0,2
100,221,1,34,2,2,2,5,6,3,5,3.571428571,5,3,6,3,6,6,3,4.571428571,6,6,6,6,6,6,2,1,,8,,,0,2
100,325,1,79,5,6,6,6,6,6,6,5.857142857,6,6,4,6,6,6,6,5.714285714,6,6,6,6,6,6,2,1,,8,,,0,2
100,306,1,45,6,5,6,6,6,6,6,5.857142857,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,1,1,,8,,,1,1
100,407,1,58,5,6,6,6,6,5,6,5.714285714,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,1,1,,8,,,0,2
100,273,1,32,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,2,1,,8,,,0,1
100,254,1,77,6,4,6,6,6,6,6,5.714285714,6,6,6,6,5,6,6,5.857142857,6,6,,6,6,6,2,1,,8,,,0,1
100,326,1,5,6,4,6,6,6,6,6,5.714285714,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,1,1,,8,,,0,2
100,213,1,45,6,6,5,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,307,1,49,5,5,6,6,6,6,6,5.714285714,6,6,6,6,,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,155,1,44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,2
100,273,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,,8,,,0,1
100,335,1,17,5,4,6,6,5,6,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,8,,,0,2
100,334,1,21,4,6,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,,6,1,1,,8,,,0,1
100,306,1,32,5,4,6,6,6,5,4,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,8,,,0,2
100,431,1,32,6,5,6,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,8,,,0,1
100,342,1,62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,8,,,0,1
100,326,1,79,5,5,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,434,1,41,6,5,5,5,5,5,6,5.285714286,6,6,6,6,,6,6,6,6,6,6,6,6,6,2,1,,8,,,0,1
100,388,1,77,5,5,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,8,,,0,1
100,884,1,77,6,4,6,6,5,5,6,5.428571429,6,6,6,6,6,6,6,6,6,6,,6,6,6,1,1,,8,,,0,1
100,251,1,41,6,5,5,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,647,1,81,6,5,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,2
100,277,1,77,5,4,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,,,,6,2,1,,8,,,0,1
100,391,1,77,6,4,6,6,5,5,5,5.285714286,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,482,1,31,6,3,6,6,6,5,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,8,,,0,2
100,244,1,16,5,5,6,5,5,6,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,581,1,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,530,1,8,5,5,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,205,1,40,6,6,5,6,5,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,8,,,0,1
100,421,1,53,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,2
100,187,1,53,5,5,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,1
100,216,1,53,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,2
100,127,1,46,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,1,1
100,365,1,12,5,5,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,2
100,127,1,59,6,6,6,6,6,5,5,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,8,,,0,2
100,147,1,55,3,3,5,5,6,4,4,4.285714286,5,5,5,5,4,6,5,5,5,6,6,6,6,5.8,2,1,,8,,,0,2
100,398,1,10,5,6,5,4,6,5,5,5.142857143,5,5,6,5,6,6,6,5.571428571,6,6,6,5,6,5.8,1,1,,8,,,0,2
100,384,1,45,6,5,6,5,6,6,6,5.714285714,6,6,6,5,5,6,6,5.714285714,6,6,6,5,6,5.8,1,1,,8,,,0,1
100,331,1,49,6,6,6,6,6,5,5,5.714285714,6,6,6,6,,5,6,5.833333333,6,5,6,6,6,5.8,1,1,,8,,,0,1
100,5220,1,19,6,6,5,5,5,6,6,5.571428571,6,5,6,6,6,6,6,5.857142857,6,6,6,6,5,5.8,2,1,,8,,,0,1
100,3827,1,39,5,5,6,5,6,5,5,5.285714286,6,6,6,6,5,6,6,5.857142857,6,5,6,6,6,5.8,1,1,,8,,,0,1
100,447,1,56,5,5,6,6,6,6,6,5.714285714,6,6,6,6,6,5,6,5.857142857,6,6,6,5,6,5.8,1,1,,8,,,0,2
100,209,1,56,5,5,6,6,6,5,6,5.571428571,6,6,6,6,6,5,6,5.857142857,6,6,6,6,5,5.8,1,1,,8,,,0,1
100,394,1,50,5,6,6,4,6,6,6,5.571428571,6,5,6,6,6,6,6,5.857142857,6,5,6,6,6,5.8,1,1,,8,,,0,2
100,454,1,81,5,5,4,6,6,6,6,5.428571429,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,1,1,,8,,,0,1
100,164,1,41,6,5,5,6,6,5,5,5.428571429,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,3,1,,8,,,0,2
100,391,1,39,6,4,6,5,6,5,5,5.285714286,6,6,6,6,6,6,6,6,6,5,6,6,6,5.8,1,1,,8,,,0,1
100,1188,1,31,5,3,5,5,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5.8,4,1,,8,,,0,1
100,285,1,35,5,4,5,6,5,5,6,5.142857143,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,3,1,,8,,,0,1
100,220,1,8,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,5,5.8,1,1,,8,,,0,2
100,273,1,40,4,3,4,6,5,5,6,4.714285714,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,2,1,,8,,,0,1
100,436,1,1,6,4,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,1,1,,8,,,0,1
100,462,1,46,5,4,6,6,6,5,6,5.428571429,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,1,1,,8,,,0,1
100,290,1,31,6,5,5,5,6,6,6,5.571428571,5,6,6,6,6,6,6,5.857142857,5,6,,6,6,5.75,1,1,,8,,,0,1
100,170,1,10,6,6,4,6,3,6,6,5.285714286,6,4,5,4,5,6,6,5.142857143,6,6,4,6,6,5.6,2,1,,8,,,0,1
100,359,1,45,4,5,6,5,5,5,6,5.142857143,6,5,5,6,,5,6,5.5,6,6,5,5,6,5.6,1,1,,8,,,0,1
100,838,1,45,5,2,6,6,6,6,6,5.285714286,6,6,4,5,6,6,6,5.571428571,5,6,5,6,6,5.6,1,1,,8,,,0,1
100,524,1,58,5,5,5,5,5,6,6,5.285714286,6,5,6,5,5,6,6,5.571428571,6,6,5,5,6,5.6,1,1,,8,,,0,2
100,306,1,49,5,4,5,4,6,3,6,4.714285714,6,6,5,4,6,6,6,5.571428571,6,6,5,6,5,5.6,1,1,,8,,,0,1
100,374,1,82,6,6,5,5,6,5,6,5.571428571,6,5,6,6,4,6,6,5.571428571,6,6,5,6,5,5.6,1,1,,8,,,0,2
100,512,1,36,5,4,5,5,5,5,6,5,6,6,5,6,4,6,6,5.571428571,6,6,6,5,5,5.6,2,1,,8,,,0,2
100,275,1,40,5,6,6,6,6,6,6,5.857142857,6,6,5,5,6,5,6,5.571428571,6,4,6,6,6,5.6,2,1,,8,,,0,1
100,420,1,79,6,5,5,5,5,6,6,5.428571429,6,5,6,6,5,6,6,5.714285714,6,6,5,6,5,5.6,1,1,,8,,,0,1
100,228,1,41,5,6,6,5,5,5,5,5.285714286,6,6,5,5,6,6,6,5.714285714,5,5,6,6,6,5.6,1,1,,8,,,0,1
100,1744,1,31,6,4,5,5,5,5,6,5.142857143,6,6,5,6,6,5,6,5.714285714,6,6,5,5,6,5.6,2,1,,8,,,0,2
100,470,1,50,6,5,6,6,6,4,5,5.428571429,6,6,6,5,5,6,6,5.714285714,5,6,6,5,6,5.6,1,1,,8,,,0,1
100,312,1,35,5,5,5,5,5,6,6,5.285714286,6,6,6,6,5,5,6,5.714285714,5,6,5,6,6,5.6,2,1,,8,,,0,1
100,532,1,85,5,3,5,6,5,3,4,4.428571429,6,6,6,6,4,6,6,5.714285714,6,6,4,6,6,5.6,1,1,,8,,,0,2
100,363,1,68,5,5,5,5,4,5,5,4.857142857,6,6,6,5,6,6,6,5.857142857,6,6,5,5,6,5.6,3,1,,8,,,0,
100,206,1,36,6,5,6,6,5,5,6,5.571428571,6,6,6,6,5,6,6,5.857142857,6,6,6,5,5,5.6,2,1,,8,,,0,1
100,496,1,31,5,4,5,5,6,5,5,5,6,5,6,6,6,6,6,5.857142857,6,6,5,5,6,5.6,1,1,,8,,,0,2
100,512,1,45,6,5,6,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,6,6,5,6,5,5.6,1,1,,8,,,0,1
100,254,1,54,5,5,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,5,5,6,5.6,1,1,,8,,,0,2
100,454,1,42,6,5,6,5,5,5,5,5.285714286,6,6,6,6,,,6,6,6,6,6,4,6,5.6,1,1,,8,,,0,1
100,265,1,49,5,5,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,5,5,5.6,1,1,,8,,,0,1
100,355,1,82,5,4,6,5,6,6,5,5.285714286,6,6,6,6,6,6,6,6,5,6,6,5,6,5.6,1,1,,8,,,0,2
100,231,1,8,5,5,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,5,5,6,5.6,2,1,,8,,,0,2
100,456,1,38,6,6,5,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,6,4,6,6,6,5.6,2,1,,8,,,0,1
100,207,1,15,5,5,5,6,6,6,6,5.571428571,6,6,6,6,6,6,6,6,5,5,6,6,6,5.6,1,1,,8,,,0,2
100,349,1,51,6,4,5,6,6,4,5,5.142857143,6,6,6,6,6,6,6,6,5,6,5,6,6,5.6,1,1,,8,,,0,2
100,278,1,8,6,6,6,5,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,5,5,6,6,5.6,1,1,,8,,,0,2
100,261,1,19,5,6,6,4,4,5,5,5,6,6,6,6,6,6,6,6,5,6,6,6,5,5.6,3,1,,8,,,0,1
100,665,1,79,5,4,5,5,5,6,6,5.142857143,5,5,5,6,,6,6,5.5,6,6,5,,5,5.5,3,1,,8,,,0,1
100,164,1,50,5,3,5,5,5,6,3,4.571428571,5,4,3,3,6,4,4,4.142857143,6,6,5,5,5,5.4,1,1,,8,,,0,2
100,4243,1,34,5,4,5,5,5,3,4,4.428571429,5,4,4,4,4,5,6,4.571428571,4,6,6,5,6,5.4,2,1,,8,,,0,1
100,420,1,5,5,6,5,5,4,6,6,5.285714286,6,5,5,5,3,5,6,5,5,5,5,6,6,5.4,1,1,,8,,,0,1
100,321,1,34,5,6,5,5,6,5,5,5.285714286,5,5,6,5,,5,5,5.166666667,6,6,5,5,5,5.4,1,1,,8,,,0,2
100,327,1,45,5,6,5,6,6,6,6,5.714285714,6,6,4,5,5,5,6,5.285714286,6,6,5,5,5,5.4,1,1,,8,,,0,1
100,275,1,13,5,4,5,5,6,4,4,4.714285714,6,5,5,5,5,5,6,5.285714286,6,6,5,5,5,5.4,2,1,,8,,,0,1
100,326,1,68,5,6,5,5,6,6,4,5.285714286,6,5,6,6,4,5,6,5.428571429,6,6,5,5,5,5.4,2,1,,8,,,0,2
100,475,1,41,5,3,4,5,6,4,5,4.571428571,6,5,5,6,4,6,6,5.428571429,5,6,5,5,6,5.4,1,1,,8,,,0,2
100,427,1,81,5,4,5,6,5,6,5,5.142857143,6,5,5,5,,6,6,5.5,5,6,5,6,5,5.4,1,1,,8,,,0,1
100,337,1,81,5,4,6,6,6,6,6,5.571428571,6,6,6,5,4,6,6,5.571428571,6,5,5,6,5,5.4,2,1,,8,,,1,1
100,381,1,70,5,4,6,5,6,5,6,5.285714286,6,6,5,5,,6,6,5.666666667,6,4,6,5,6,5.4,2,1,,8,,,0,1
100,327,1,49,5,6,6,6,5,6,6,5.714285714,6,6,6,6,,5,6,5.833333333,6,5,5,6,5,5.4,1,1,,8,,,0,1
100,224,1,18,6,6,5,5,5,5,6,5.428571429,6,6,6,6,,5,6,5.833333333,5,6,5,5,6,5.4,2,1,,8,,,0,1
100,384,1,17,5,6,6,6,6,6,6,5.857142857,6,6,6,6,5,6,6,5.857142857,6,6,5,5,5,5.4,3,1,,8,,,0,2
100,391,1,29,6,6,5,5,6,5,6,5.571428571,6,6,5,6,6,6,6,5.857142857,6,6,4,6,5,5.4,2,1,,8,,,0,1
100,395,1,16,5,4,6,6,6,5,5,5.285714286,6,6,6,6,6,5,6,5.857142857,6,6,5,5,5,5.4,1,1,,8,,,0,1
100,626,1,14,6,6,5,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,5,6,5,5,5.4,5,1,,8,,,0,1
100,407,1,32,5,6,6,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,5,5,6,5,6,5.4,2,1,,8,,,0,2
100,236,1,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5.4,2,1,,8,,,0,2
100,217,1,8,6,6,5,5,5,6,6,5.571428571,6,6,6,6,6,6,6,6,6,5,4,6,6,5.4,1,1,,8,,,0,2
100,387,1,50,4,4,5,5,6,4,5,4.714285714,6,6,6,6,6,6,6,6,6,6,5,5,5,5.4,1,1,,8,,,0,1
100,180,1,8,5,4,6,6,6,6,6,5.571428571,6,6,6,6,6,6,6,6,6,6,5,5,5,5.4,1,1,,8,,,1,2
100,463,1,22,5,6,5,5,6,6,6,5.571428571,6,6,6,6,6,6,6,6,5,5,5,6,6,5.4,1,1,,8,,,0,2
100,253,1,63,6,6,6,6,6,4,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,4,5,5.4,2,1,,8,,,0,1
100,240,1,83,5,4,5,4,4,6,6,4.857142857,6,6,6,6,6,6,6,6,6,4,5,6,6,5.4,2,1,,8,,,0,1
100,455,1,59,5,5,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,5,5,5,6,5.4,1,1,,8,,,0,2
100,1000,1,64,5,5,6,6,5,6,6,5.571428571,6,6,6,6,6,6,6,6,6,5,5,6,5,5.4,5,1,,8,,,0,2
100,391,1,42,4,5,4,6,5,5,6,5,5,4,5,4,,5,5,4.666666667,5,6,,4,6,5.25,2,1,,8,,,0,2
